event_id,customer_id,event_ts,event_type,order_id,source
evt_002030,1109.0,2026-07-27T03:22:00+00:00,checkout_started,,android
evt_002031,1092.0,2026-07-31T13:12:00+00:00,checkout_started,,android
evt_002032,1087.0,2026-07-21T23:47:00+00:00,view_product,,ios
evt_002033,1133.0,2026-08-05T01:37:00+00:00,add_to_cart,,ios
evt_002034,1061.0,2026-07-13T01:01:00+00:00,view_product,,web
evt_002035,1194.0,2026-07-03T00:35:00+00:00,add_to_cart,,web
evt_002036,1093.0,2026-07-25T01:25:00+00:00,checkout_started,,web
evt_002037,1095.0,2026-07-05T14:34:00+00:00,view_product,,web
evt_002038,1015.0,2026-07-04T04:42:00+00:00,view_product,,ios
evt_002039,1196.0,2026-07-27T16:12:00+00:00,view_product,,web
evt_002040,1105.0,2026-07-17T12:10:00+00:00,view_product,,android
evt_002041,1031.0,2026-07-23T23:16:00+00:00,view_product,,android
evt_002042,1038.0,2026-07-29T09:54:00+00:00,view_product,,web
evt_002043,1081.0,2026-07-15T12:51:00+00:00,add_to_cart,,web
evt_002044,1173.0,2026-07-24T05:18:00+00:00,view_product,,web
evt_002045,1021.0,2026-07-21T11:47:00+00:00,view_product,,web
evt_002046,1027.0,2026-07-23T00:58:00+00:00,view_product,,ios
evt_002047,1124.0,2026-07-27T17:26:00+00:00,add_to_cart,,ios
evt_002048,1111.0,2026-07-15T10:54:00+00:00,view_product,,ios
evt_002049,1212.0,2026-07-20T04:04:00+00:00,view_product,,web
evt_002050,1167.0,2026-07-23T11:07:00+00:00,checkout_started,,android
evt_002051,1146.0,2026-07-06T07:51:00+00:00,view_product,,ios
evt_002052,1075.0,2026-07-09T00:57:00+00:00,view_product,,android
evt_002053,1139.0,2026-07-04T09:33:00+00:00,view_product,,android
evt_002054,1130.0,2026-07-08T12:35:00+00:00,view_product,,ios
evt_002055,1062.0,2026-07-17T16:14:00+00:00,purchase,50954,web
evt_002056,1082.0,2026-08-05T15:06:00+00:00,view_product,,android
evt_002057,1206.0,2026-08-05T01:40:00+00:00,view_product,,web
evt_002058,1119.0,2026-07-29T23:43:00+00:00,view_product,,web
evt_002059,1105.0,2026-07-22T04:41:00+00:00,purchase,50370,web
evt_002060,1177.0,2026-07-08T16:42:00+00:00,checkout_started,,web
evt_002061,1060.0,2026-07-14T14:41:00+00:00,view_product,,web
evt_002062,1049.0,2026-07-30T02:50:00+00:00,view_product,,web
evt_002063,1219.0,2026-08-04T12:44:00+00:00,view_product,,android
evt_002064,1178.0,2026-08-06T13:48:00+00:00,add_to_cart,,ios
evt_002065,1094.0,2026-07-15T18:25:00+00:00,view_product,,android
evt_002066,1210.0,2026-07-19T11:48:00+00:00,view_product,,android
evt_002067,1083.0,2026-07-20T08:20:00+00:00,view_product,,web
evt_002068,1150.0,2026-07-03T03:17:00+00:00,checkout_started,,android
evt_002069,1008.0,2026-07-05T10:14:00+00:00,view_product,,web
evt_002070,1155.0,2026-07-02T17:14:00+00:00,view_product,,web
evt_002071,1040.0,2026-07-29T00:30:00+00:00,purchase,50118,android
evt_002072,1054.0,2026-07-09T12:36:00+00:00,view_product,,android
evt_002073,1179.0,2026-07-27T14:40:00+00:00,view_product,,web
evt_002074,1046.0,2026-07-15T06:15:00+00:00,view_product,,android
evt_002075,1107.0,2026-07-31T04:21:00+00:00,view_product,,web
evt_002076,1204.0,2026-07-05T09:21:00+00:00,view_product,,android
evt_002077,1212.0,2026-07-13T08:34:00+00:00,view_product,,ios
evt_002078,1099.0,2026-07-08T18:47:00+00:00,view_product,,web
evt_002079,1019.0,2026-07-17T13:40:00+00:00,view_product,,android
evt_002080,1064.0,2026-07-22T08:31:00+00:00,checkout_started,,web
evt_002081,1137.0,2026-07-07T09:31:00+00:00,view_product,,web
evt_002082,1075.0,2026-07-26T08:18:00+00:00,add_to_cart,,android
evt_002083,1160.0,2026-08-06T15:37:00+00:00,view_product,,android
evt_002084,1220.0,2026-07-02T15:28:00+00:00,view_product,,web
evt_002085,1138.0,2026-07-04T06:30:00+00:00,view_product,,ios
evt_002086,1139.0,2026-08-06T04:25:00+00:00,view_product,,web
evt_002087,1118.0,2026-07-25T15:54:00+00:00,view_product,,web
evt_002088,1042.0,2026-08-04T22:42:00+00:00,view_product,,ios
evt_002089,1128.0,2026-07-27T19:11:00+00:00,add_to_cart,,web
evt_002090,1206.0,2026-07-28T06:11:00+00:00,checkout_started,,web
evt_002091,1153.0,2026-07-06T23:51:00+00:00,view_product,,android
evt_002092,1167.0,2026-07-20T10:47:00+00:00,purchase,50375,android
evt_002093,1191.0,2026-07-14T21:10:00+00:00,view_product,,web
evt_002094,1086.0,2026-08-01T16:16:00+00:00,view_product,,web
evt_002095,1075.0,2026-07-02T15:19:00+00:00,view_product,,android
evt_002096,1215.0,2026-07-01T16:34:00+00:00,add_to_cart,,android
evt_002097,1102.0,2026-07-22T03:37:00+00:00,add_to_cart,,web
evt_002098,1163.0,2026-08-06T21:02:00+00:00,purchase,51069,web
evt_002099,1141.0,2026-08-07T19:23:00+00:00,add_to_cart,,web
evt_002100,1028.0,2026-07-23T13:18:00+00:00,view_product,,web
evt_002101,1070.0,2026-07-17T08:03:00+00:00,checkout_started,,web
evt_002102,1073.0,2026-07-11T08:54:00+00:00,purchase,50973,ios
evt_002103,1040.0,2026-08-07T14:53:00+00:00,add_to_cart,,android
evt_002104,1173.0,2026-07-07T23:06:00+00:00,view_product,,android
evt_002105,1214.0,2026-07-05T19:07:00+00:00,checkout_started,,web
evt_002106,1214.0,2026-07-20T07:36:00+00:00,view_product,,web
evt_002107,1044.0,2026-07-15T21:55:00+00:00,checkout_started,,web
evt_002108,1100.0,2026-07-19T20:10:00+00:00,purchase,51295,web
evt_002109,1052.0,2026-08-04T06:35:00+00:00,add_to_cart,,web
evt_002110,1014.0,2026-07-11T06:04:00+00:00,view_product,,android
evt_002111,1137.0,2026-08-03T07:32:00+00:00,view_product,,web
evt_002112,1190.0,2026-07-09T01:07:00+00:00,purchase,50174,ios
evt_002113,1018.0,2026-07-13T07:06:00+00:00,checkout_started,,web
evt_002114,1142.0,2026-07-01T04:03:00+00:00,add_to_cart,,web
evt_002115,1008.0,2026-07-26T18:53:00+00:00,purchase,50227,android
evt_002116,1187.0,2026-08-02T14:54:00+00:00,view_product,,android
evt_002117,1015.0,2026-08-03T16:10:00+00:00,checkout_started,,web
evt_002118,1097.0,2026-07-07T08:43:00+00:00,view_product,,android
evt_002119,1028.0,2026-07-30T03:23:00+00:00,view_product,,web
evt_002120,1092.0,2026-07-06T08:53:00+00:00,view_product,,android
evt_002121,1095.0,2026-07-24T21:10:00+00:00,view_product,,web
evt_002122,1120.0,2026-07-27T16:35:00+00:00,view_product,,web
evt_002123,1184.0,2026-07-06T19:08:00+00:00,add_to_cart,,ios
evt_002124,999999.0,2026-07-05T04:47:00+00:00,view_product,,android
evt_002125,1076.0,2026-07-03T18:34:00+00:00,add_to_cart,,android
evt_002126,1205.0,2026-07-27T22:01:00+00:00,view_product,,web
evt_002127,1095.0,2026-07-24T08:32:00+00:00,checkout_started,,android
evt_002128,1027.0,2026-07-05T12:50:00+00:00,view_product,,web
evt_002129,1133.0,2026-07-20T00:15:00+00:00,add_to_cart,,web
evt_002130,1160.0,2026-07-31T05:46:00+00:00,view_product,,web
evt_002131,1067.0,2026-07-10T01:05:00+00:00,view_product,,web
evt_002132,1131.0,2026-07-24T00:20:00+00:00,view_product,,web
evt_002133,1096.0,2026-07-12T03:00:00+00:00,view_product,,ios
evt_002134,1033.0,2026-07-10T22:02:00+00:00,view_product,,web
evt_002135,1086.0,2026-07-15T21:35:00+00:00,view_product,,ios
evt_002136,1095.0,2026-07-14T09:13:00+00:00,view_product,,web
evt_002137,1076.0,2026-07-19T19:54:00+00:00,add_to_cart,,ios
evt_002138,1203.0,2026-07-08T19:19:00+00:00,view_product,,web
evt_002139,1086.0,2026-07-15T19:54:00+00:00,view_product,,web
evt_002140,1139.0,2026-07-24T15:36:00+00:00,view_product,,ios
evt_002141,1003.0,2026-07-15T17:12:00+00:00,view_product,,android
evt_002142,1070.0,2026-07-25T22:38:00+00:00,view_product,,android
evt_002143,1196.0,2026-07-05T09:32:00+00:00,add_to_cart,,web
evt_002144,1198.0,2026-07-06T05:32:00+00:00,view_product,,android
evt_002145,1216.0,2026-08-02T21:25:00+00:00,view_product,,ios
evt_002146,1013.0,2026-07-18T13:11:00+00:00,view_product,,android
evt_002147,1191.0,2026-07-24T03:32:00+00:00,view_product,,web
evt_002148,1060.0,2026-07-29T02:41:00+00:00,add_to_cart,,web
evt_002149,1002.0,2026-07-06T13:14:00+00:00,view_product,,web
evt_002150,1021.0,2026-08-06T22:42:00+00:00,checkout_started,,android
evt_002151,1166.0,2026-07-17T02:34:00+00:00,view_product,,web
evt_002152,1131.0,2026-08-03T19:24:00+00:00,add_to_cart,,web
evt_002153,1127.0,2026-07-16T20:02:00+00:00,view_product,,ios
evt_002154,1195.0,2026-07-16T09:52:00+00:00,purchase,50207,android
evt_002155,1021.0,2026-07-23T19:45:00+00:00,view_product,,web
evt_002156,1019.0,2026-07-08T06:05:00+00:00,view_product,,ios
evt_002157,1207.0,2026-07-24T03:17:00+00:00,checkout_started,,web
evt_002158,1134.0,2026-08-07T08:46:00+00:00,view_product,,android
evt_002159,1172.0,2026-07-25T12:26:00+00:00,view_product,,web
evt_002160,1116.0,2026-07-03T15:53:00+00:00,view_product,,web
evt_002161,1033.0,2026-07-27T12:29:00+00:00,view_product,,web
evt_002162,1116.0,2026-07-02T06:27:00+00:00,add_to_cart,,web
evt_002163,1214.0,2026-07-04T22:15:00+00:00,view_product,,ios
evt_002164,1027.0,2026-07-11T19:32:00+00:00,view_product,,ios
evt_002165,1028.0,2026-07-12T14:05:00+00:00,view_product,,web
evt_002166,1077.0,2026-07-01T03:14:00+00:00,purchase,50901,web
evt_002167,1101.0,2026-07-01T15:49:00+00:00,view_product,,web
evt_002168,1139.0,2026-07-30T23:46:00+00:00,view_product,,web
evt_002169,1036.0,2026-07-18T06:37:00+00:00,checkout_started,,android
evt_002170,1207.0,2026-07-08T14:14:00+00:00,view_product,,ios
evt_002171,1034.0,2026-07-17T07:38:00+00:00,add_to_cart,,web
evt_002172,1045.0,2026-07-27T07:57:00+00:00,add_to_cart,,web
evt_002173,1214.0,2026-07-28T21:42:00+00:00,view_product,,android
evt_002174,1084.0,2026-07-11T22:47:00+00:00,add_to_cart,,android
evt_002175,1127.0,2026-07-07T08:24:00+00:00,purchase,50918,android
evt_002176,1097.0,2026-08-06T10:55:00+00:00,view_product,,web
evt_002177,1058.0,2026-07-24T23:55:00+00:00,view_product,,web
evt_002178,1112.0,2026-08-07T08:27:00+00:00,checkout_started,,web
evt_002179,1172.0,2026-07-12T15:42:00+00:00,view_product,,android
evt_002180,1003.0,2026-07-05T05:28:00+00:00,view_product,,web
evt_002181,1194.0,2026-07-15T12:18:00+00:00,view_product,,ios
evt_002182,1041.0,2026-07-13T10:59:00+00:00,checkout_started,,web
evt_002183,1203.0,2026-07-28T07:59:00+00:00,add_to_cart,,ios
evt_002184,1213.0,2026-07-28T05:06:00+00:00,purchase,50255,web
evt_002185,1207.0,2026-07-03T17:15:00+00:00,view_product,,android
evt_002186,1144.0,2026-07-23T08:01:00+00:00,purchase,50719,web
evt_002187,1201.0,2026-07-14T00:37:00+00:00,view_product,,android
evt_002188,1190.0,2026-07-24T08:46:00+00:00,add_to_cart,,web
evt_002189,1142.0,2026-07-15T20:53:00+00:00,add_to_cart,,ios
evt_002190,1198.0,2026-07-21T10:07:00+00:00,view_product,,ios
evt_002191,1076.0,2026-07-28T04:45:00+00:00,view_product,,web
evt_002192,1185.0,2026-07-12T03:34:00+00:00,view_product,,web
evt_002193,1205.0,2026-07-08T13:41:00+00:00,view_product,,web
evt_002194,1141.0,2026-07-27T19:51:00+00:00,add_to_cart,,web
evt_002195,1028.0,2026-08-06T00:02:00+00:00,view_product,,ios
evt_002196,1048.0,2026-07-17T20:55:00+00:00,add_to_cart,,web
evt_002197,1038.0,2026-08-07T21:57:00+00:00,view_product,,web
evt_002198,1118.0,2026-07-08T00:37:00+00:00,view_product,,web
evt_002199,1096.0,2026-08-01T02:50:00+00:00,add_to_cart,,web
evt_002200,1183.0,2026-08-07T13:14:00+00:00,view_product,,web
evt_002201,1063.0,2026-07-12T09:20:00+00:00,purchase,50083,ios
evt_002202,1037.0,2026-07-06T14:50:00+00:00,purchase,50980,web
evt_002203,1137.0,2026-07-26T05:26:00+00:00,view_product,,android
evt_002204,1031.0,2026-08-03T00:53:00+00:00,view_product,,ios
evt_002205,1201.0,2026-07-04T03:49:00+00:00,view_product,,web
evt_002206,1018.0,2026-07-25T08:20:00+00:00,add_to_cart,,android
evt_002207,1109.0,2026-08-03T02:36:00+00:00,view_product,,ios
evt_002208,1210.0,2026-07-02T05:11:00+00:00,purchase,50912,web
evt_002209,1123.0,2026-07-20T14:35:00+00:00,purchase,50044,web
evt_002210,1179.0,2026-07-03T22:12:00+00:00,view_product,,ios
evt_002211,1094.0,2026-07-07T16:54:00+00:00,add_to_cart,,web
evt_002212,1167.0,2026-07-19T11:33:00+00:00,view_product,,web
evt_002213,1157.0,2026-07-13T10:36:00+00:00,view_product,,web
evt_002214,1114.0,2026-07-04T05:38:00+00:00,view_product,,web
evt_002215,1023.0,2026-07-31T10:16:00+00:00,add_to_cart,,ios
evt_002216,1215.0,2026-07-08T17:06:00+00:00,view_product,,web
evt_002217,1011.0,2026-08-03T01:38:00+00:00,checkout_started,,web
evt_002218,1079.0,2026-07-07T17:11:00+00:00,view_product,,android
evt_002219,1142.0,2026-07-20T17:58:00+00:00,add_to_cart,,web
evt_002220,1170.0,2026-07-28T15:03:00+00:00,purchase,50142,web
evt_002221,1119.0,2026-07-19T06:02:00+00:00,add_to_cart,,web
evt_002222,1089.0,2026-07-16T20:23:00+00:00,view_product,,android
evt_002223,1091.0,2026-07-29T12:40:00+00:00,view_product,,ios
evt_002224,1216.0,2026-07-01T10:44:00+00:00,view_product,,web
evt_002225,1074.0,2026-08-01T09:29:00+00:00,view_product,,android
evt_002226,1189.0,2026-07-27T05:11:00+00:00,purchase,51128,ios
evt_002227,1012.0,2026-07-30T01:32:00+00:00,view_product,,android
evt_002228,1146.0,2026-07-16T23:55:00+00:00,view_product,,ios
evt_002229,1151.0,2026-07-15T14:35:00+00:00,add_to_cart,,android
evt_002230,1150.0,2026-07-22T17:35:00+00:00,view_product,,ios
evt_002231,1094.0,2026-07-25T09:26:00+00:00,checkout_started,,web
evt_002232,1153.0,2026-08-05T03:46:00+00:00,view_product,,web
evt_002233,1099.0,2026-08-02T13:54:00+00:00,view_product,,web
evt_002234,1132.0,2026-07-03T01:08:00+00:00,add_to_cart,,web
evt_002235,1198.0,2026-07-06T18:24:00+00:00,view_product,,android
evt_002236,1149.0,2026-08-05T23:18:00+00:00,purchase,51439,ios
evt_002237,1163.0,2026-07-15T17:58:00+00:00,view_product,,ios
evt_002238,1215.0,2026-07-23T01:13:00+00:00,view_product,,ios
evt_002239,1049.0,2026-07-03T03:38:00+00:00,view_product,,android
evt_002240,1130.0,2026-07-04T23:25:00+00:00,view_product,,ios
evt_002241,1146.0,2026-07-16T12:53:00+00:00,view_product,,web
evt_002242,1154.0,2026-07-28T06:12:00+00:00,view_product,,web
evt_002243,1030.0,2026-07-30T08:19:00+00:00,view_product,,web
evt_002244,1169.0,2026-08-03T23:57:00+00:00,checkout_started,,web
evt_002245,1043.0,2026-07-08T11:41:00+00:00,view_product,,web
evt_002246,1091.0,2026-07-08T16:04:00+00:00,add_to_cart,,web
evt_002247,1158.0,2026-07-21T14:12:00+00:00,view_product,,web
evt_002248,1059.0,2026-07-21T18:47:00+00:00,add_to_cart,,web
evt_002249,1028.0,2026-07-02T09:21:00+00:00,view_product,,android
evt_002250,1150.0,2026-07-17T23:49:00+00:00,view_product,,web
evt_002251,1062.0,2026-08-04T02:39:00+00:00,view_product,,android
evt_002252,1183.0,2026-07-07T05:28:00+00:00,view_product,,web
evt_002253,1199.0,2026-08-01T03:50:00+00:00,view_product,,android
evt_002254,1078.0,2026-07-17T23:52:00+00:00,view_product,,ios
evt_002255,1164.0,2026-07-20T22:15:00+00:00,checkout_started,,android
evt_002256,1050.0,2026-07-25T09:08:00+00:00,view_product,,web
evt_002257,1206.0,2026-07-27T19:40:00+00:00,purchase,51360,ios
evt_002258,1055.0,2026-07-25T05:23:00+00:00,view_product,,web
evt_002259,1195.0,2026-07-04T22:46:00+00:00,view_product,,web
evt_002260,1174.0,2026-07-12T05:20:00+00:00,view_product,,ios
evt_002261,1070.0,2026-08-02T02:49:00+00:00,view_product,,web
evt_002262,1183.0,2026-07-02T12:36:00+00:00,checkout_started,,web
evt_002263,1140.0,2026-07-28T04:19:00+00:00,view_product,,android
evt_002264,1148.0,2026-07-20T18:40:00+00:00,checkout_started,,web
evt_002265,1084.0,2026-07-05T13:24:00+00:00,view_product,,ios
evt_002266,1052.0,2026-07-05T15:57:00+00:00,view_product,,web
evt_002267,1155.0,2026-08-07T06:23:00+00:00,view_product,,web
evt_002268,1012.0,2026-07-02T04:18:00+00:00,add_to_cart,,web
evt_002269,1078.0,2026-07-01T20:32:00+00:00,view_product,,web
evt_002270,1032.0,2026-07-01T15:14:00+00:00,purchase,50908,android
evt_002271,1001.0,2026-07-24T21:12:00+00:00,view_product,,android
evt_002272,1002.0,2026-08-05T04:52:00+00:00,view_product,,web
evt_002273,1021.0,2026-07-07T12:38:00+00:00,add_to_cart,,web
evt_002274,1208.0,2026-07-31T05:43:00+00:00,view_product,,android
evt_002275,1171.0,2026-07-28T07:57:00+00:00,checkout_started,,web
evt_002276,1219.0,2026-07-09T17:33:00+00:00,view_product,,web
evt_002277,1019.0,2026-07-03T16:12:00+00:00,add_to_cart,,web
evt_002278,999999.0,2026-07-19T12:58:00+00:00,view_product,,android
evt_002279,1133.0,2026-07-04T01:57:00+00:00,purchase,50839,web
evt_002280,1176.0,2026-07-05T07:34:00+00:00,view_product,,web
evt_002281,1190.0,2026-07-18T17:15:00+00:00,checkout_started,,android
evt_002282,1058.0,2026-07-31T23:52:00+00:00,view_product,,android
evt_002283,1164.0,2026-08-07T18:32:00+00:00,add_to_cart,,ios
evt_002284,1144.0,2026-07-24T20:35:00+00:00,checkout_started,,ios
evt_002285,1092.0,2026-07-11T12:10:00+00:00,checkout_started,,android
evt_002286,1109.0,2026-07-13T11:24:00+00:00,view_product,,ios
evt_002287,1047.0,2026-07-24T06:37:00+00:00,view_product,,android
evt_002288,1041.0,2026-07-07T13:58:00+00:00,checkout_started,,web
evt_002289,1204.0,2026-07-20T16:57:00+00:00,view_product,,web
evt_002290,1162.0,2026-07-30T05:15:00+00:00,add_to_cart,,android
evt_002291,1126.0,2026-08-02T00:00:00+00:00,view_product,,ios
evt_002292,1154.0,2026-07-03T05:55:00+00:00,view_product,,web
evt_002293,1090.0,2026-07-11T23:11:00+00:00,view_product,,ios
evt_002294,1056.0,2026-07-10T16:23:00+00:00,add_to_cart,,android
evt_002295,1209.0,2026-07-22T02:06:00+00:00,view_product,,web
evt_002296,1219.0,2026-07-08T01:00:00+00:00,view_product,,ios
evt_002297,1048.0,2026-08-06T02:58:00+00:00,checkout_started,,web
evt_002298,1178.0,2026-08-04T20:23:00+00:00,view_product,,ios
evt_002299,1098.0,2026-07-13T15:19:00+00:00,checkout_started,,android
evt_002300,1157.0,2026-07-16T11:16:00+00:00,view_product,,android
evt_002301,1025.0,2026-07-17T16:44:00+00:00,view_product,,android
evt_002302,1106.0,2026-07-02T14:52:00+00:00,view_product,,ios
evt_002303,1028.0,2026-08-03T18:35:00+00:00,view_product,,web
evt_002304,1180.0,2026-07-30T14:47:00+00:00,add_to_cart,,ios
evt_002305,1089.0,2026-07-13T15:14:00+00:00,view_product,,web
evt_002306,1059.0,2026-07-21T19:15:00+00:00,view_product,,web
evt_002307,1155.0,2026-07-15T11:10:00+00:00,view_product,,web
evt_002308,1211.0,2026-07-09T16:06:00+00:00,add_to_cart,,web
evt_002309,1075.0,2026-07-12T13:21:00+00:00,checkout_started,,web
evt_002310,1159.0,2026-07-05T01:39:00+00:00,view_product,,web
evt_002311,1153.0,2026-07-31T18:17:00+00:00,view_product,,web
evt_002312,1109.0,2026-07-25T21:09:00+00:00,view_product,,web
evt_002313,1178.0,2026-08-05T08:30:00+00:00,add_to_cart,,web
evt_002314,1029.0,2026-07-01T05:59:00+00:00,view_product,,web
evt_002315,1194.0,2026-07-24T23:33:00+00:00,view_product,,android
evt_002316,1090.0,2026-07-22T07:04:00+00:00,add_to_cart,,web
evt_002317,1010.0,2026-07-24T16:45:00+00:00,view_product,,android
evt_002318,1219.0,2026-08-07T14:36:00+00:00,add_to_cart,,web
evt_002319,1171.0,2026-07-15T19:40:00+00:00,view_product,,android
evt_002320,1181.0,2026-07-06T08:37:00+00:00,purchase,51294,ios
evt_002321,1033.0,2026-07-01T11:23:00+00:00,view_product,,android
evt_002322,1166.0,2026-07-19T16:43:00+00:00,view_product,,android
evt_002323,1155.0,2026-07-07T14:37:00+00:00,view_product,,ios
evt_002324,1200.0,2026-07-06T08:41:00+00:00,view_product,,web
evt_002325,1083.0,2026-07-06T14:27:00+00:00,add_to_cart,,web
evt_002326,1205.0,2026-07-11T12:35:00+00:00,view_product,,web
evt_002327,1157.0,2026-07-05T09:41:00+00:00,view_product,,android
evt_002328,1057.0,2026-07-19T11:08:00+00:00,add_to_cart,,android
evt_002329,1048.0,2026-07-25T20:29:00+00:00,view_product,,web
evt_002330,1200.0,2026-07-11T23:51:00+00:00,add_to_cart,,ios
evt_002331,1143.0,2026-07-06T04:21:00+00:00,add_to_cart,,web
evt_002332,1027.0,2026-07-22T18:03:00+00:00,view_product,,ios
evt_002333,1028.0,2026-07-04T06:05:00+00:00,add_to_cart,,ios
evt_002334,1183.0,2026-07-29T00:40:00+00:00,checkout_started,,web
evt_002335,1038.0,2026-07-15T12:54:00+00:00,add_to_cart,,android
evt_002336,1049.0,2026-07-16T13:52:00+00:00,view_product,,web
evt_002337,1136.0,2026-07-10T11:06:00+00:00,view_product,,android
evt_002338,1191.0,2026-07-11T17:56:00+00:00,checkout_started,,ios
evt_002339,1075.0,2026-07-06T13:01:00+00:00,view_product,,web
evt_002340,1148.0,2026-07-22T04:54:00+00:00,view_product,,web
evt_002341,1156.0,2026-07-06T13:16:00+00:00,view_product,,web
evt_002342,1133.0,2026-07-26T20:39:00+00:00,add_to_cart,,ios
evt_002343,1152.0,2026-07-10T17:39:00+00:00,add_to_cart,,android
evt_002344,1051.0,2026-07-22T11:40:00+00:00,checkout_started,,web
evt_002345,1138.0,2026-07-21T09:36:00+00:00,checkout_started,,web
evt_002346,1001.0,2026-07-25T01:40:00+00:00,view_product,,web
evt_002347,1162.0,2026-07-29T19:22:00+00:00,view_product,,web
evt_002348,1176.0,2026-07-22T07:15:00+00:00,view_product,,web
evt_002349,1176.0,2026-08-02T09:43:00+00:00,view_product,,ios
evt_002350,1007.0,2026-07-10T20:12:00+00:00,view_product,,web
evt_002351,1202.0,2026-07-29T13:17:00+00:00,purchase,51346,android
evt_002352,1097.0,2026-07-14T00:47:00+00:00,view_product,,web
evt_002353,1018.0,2026-07-24T20:55:00+00:00,view_product,,ios
evt_002354,1119.0,2026-07-19T16:42:00+00:00,view_product,,web
evt_002355,1127.0,2026-08-04T11:45:00+00:00,view_product,,web
evt_002356,1089.0,2026-07-11T07:20:00+00:00,view_product,,web
evt_002357,1166.0,2026-07-20T17:59:00+00:00,view_product,,ios
evt_002358,1121.0,2026-07-07T06:00:00+00:00,view_product,,android
evt_002359,1048.0,2026-07-25T01:37:00+00:00,view_product,,web
evt_002360,1138.0,2026-07-02T09:39:00+00:00,add_to_cart,,web
evt_002361,1059.0,2026-07-16T15:23:00+00:00,add_to_cart,,ios
evt_002362,1027.0,2026-07-01T09:01:00+00:00,checkout_started,,web
evt_002363,1059.0,2026-07-13T10:34:00+00:00,view_product,,android
evt_002364,1201.0,2026-07-19T09:27:00+00:00,view_product,,web
evt_002365,1127.0,2026-07-13T14:31:00+00:00,view_product,,android
evt_002366,1071.0,2026-07-15T15:57:00+00:00,purchase,51451,web
evt_002367,1081.0,2026-07-06T15:15:00+00:00,view_product,,web
evt_002368,1191.0,2026-07-28T03:44:00+00:00,view_product,,ios
evt_002369,1148.0,2026-07-31T06:29:00+00:00,purchase,50640,web
evt_002370,1171.0,2026-07-18T06:43:00+00:00,purchase,50762,ios
evt_002371,1135.0,2026-07-03T02:29:00+00:00,view_product,,android
evt_002372,1220.0,2026-07-03T08:54:00+00:00,add_to_cart,,web
evt_002373,1146.0,2026-07-26T15:18:00+00:00,view_product,,web
evt_002374,1089.0,2026-08-05T07:10:00+00:00,view_product,,web
evt_002375,1056.0,2026-08-02T20:23:00+00:00,view_product,,web
evt_002376,1011.0,2026-07-16T09:48:00+00:00,purchase,50127,ios
evt_002377,1170.0,2026-07-19T21:39:00+00:00,view_product,,ios
evt_002378,1207.0,2026-07-07T04:44:00+00:00,add_to_cart,,web
evt_002379,1147.0,2026-07-03T16:01:00+00:00,view_product,,ios
evt_002380,1108.0,2026-07-30T02:23:00+00:00,add_to_cart,,ios
evt_002381,1029.0,2026-07-17T06:43:00+00:00,add_to_cart,,ios
evt_002382,1143.0,2026-07-19T21:08:00+00:00,add_to_cart,,web
evt_002383,1045.0,2026-07-14T01:01:00+00:00,purchase,50281,web
evt_002384,1138.0,2026-07-12T21:35:00+00:00,add_to_cart,,web
evt_002385,1067.0,2026-08-07T10:48:00+00:00,add_to_cart,,android
evt_002386,1192.0,2026-08-01T00:23:00+00:00,view_product,,android
evt_002387,1207.0,2026-07-27T06:26:00+00:00,purchase,50605,android
evt_002388,1052.0,2026-07-15T18:54:00+00:00,view_product,,web
evt_002389,1073.0,2026-07-28T09:52:00+00:00,view_product,,ios
evt_002390,1204.0,2026-07-13T21:22:00+00:00,view_product,,android
evt_002391,1005.0,2026-07-20T14:26:00+00:00,view_product,,web
evt_002392,1115.0,2026-07-06T12:15:00+00:00,view_product,,web
evt_002393,1032.0,2026-07-27T22:59:00+00:00,view_product,,web
evt_002394,1096.0,2026-07-03T07:10:00+00:00,view_product,,ios
evt_002395,1008.0,2026-07-28T10:59:00+00:00,purchase,51296,web
evt_002396,1032.0,2026-07-23T22:33:00+00:00,purchase,50715,web
evt_002397,1090.0,2026-07-03T12:31:00+00:00,view_product,,web
evt_002398,1014.0,2026-07-20T05:33:00+00:00,purchase,50940,android
evt_002399,1177.0,2026-07-09T11:01:00+00:00,view_product,,android
evt_002400,1128.0,2026-07-19T02:14:00+00:00,view_product,,ios
evt_002401,1100.0,2026-07-01T11:49:00+00:00,checkout_started,,android
evt_002402,1105.0,2026-07-28T10:17:00+00:00,add_to_cart,,ios
evt_002403,1186.0,2026-07-20T08:56:00+00:00,add_to_cart,,android
evt_002404,1187.0,2026-07-14T18:24:00+00:00,view_product,,web
evt_002405,1011.0,2026-08-03T06:43:00+00:00,view_product,,android
evt_002406,1152.0,2026-07-25T12:10:00+00:00,view_product,,android
evt_002407,1104.0,2026-07-24T03:54:00+00:00,purchase,51385,ios
evt_002408,1174.0,2026-07-06T14:10:00+00:00,view_product,,web
evt_002409,1174.0,2026-07-20T00:11:00+00:00,view_product,,web
evt_002410,1157.0,2026-07-27T14:57:00+00:00,view_product,,web
evt_002411,1150.0,2026-08-05T04:28:00+00:00,add_to_cart,,web
evt_002412,1047.0,2026-07-23T23:04:00+00:00,view_product,,web
evt_002413,1189.0,2026-07-07T13:03:00+00:00,add_to_cart,,web
evt_002414,1155.0,2026-07-26T18:18:00+00:00,view_product,,web
evt_002415,1061.0,2026-07-03T20:02:00+00:00,view_product,,android
